,Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag,Out of Stock,Buffer Stock
11325,6/21/2015,B,Mens Upper,2724,Not Available,169,Forecast,no answer,0
11326,6/28/2015,B,Mens Upper,2724,Not Available,183,Forecast,no answer,0
11327,7/5/2015,B,Mens Upper,2724,Not Available,178,Forecast,no answer,0
11328,7/12/2015,B,Mens Upper,2724,Not Available,186,Forecast,no answer,0
11329,7/19/2015,B,Mens Upper,2724,Not Available,219,Forecast,no answer,0
11330,7/26/2015,B,Mens Upper,2724,Not Available,215,Forecast,no answer,0
11331,7/28/2013,C,Mens Upper,2724,1,8,History,0,3
11332,8/4/2013,C,Mens Upper,2724,32,18,History,0,3
11333,8/11/2013,C,Mens Upper,2724,15,18,History,0,4
11334,8/18/2013,C,Mens Upper,2724,17,20,History,0,4
11335,8/25/2013,C,Mens Upper,2724,47,29,History,0,5
11336,9/1/2013,C,Mens Upper,2724,42,31,History,0,4
11337,9/8/2013,C,Mens Upper,2724,17,25,History,1,4
11338,9/15/2013,C,Mens Upper,2724,21,23,History,1,3
11339,9/22/2013,C,Mens Upper,2724,8,15,History,1,4
11340,9/29/2013,C,Mens Upper,2724,18,22,History,0,2
11341,10/6/2013,C,Mens Upper,2724,7,8,History,1,2
11342,10/13/2013,C,Mens Upper,2724,10,9,History,1,3
11343,10/20/2013,C,Mens Upper,2724,16,15,History,0,3
11344,10/27/2013,C,Mens Upper,2724,14,11,History,0,2
11345,11/3/2013,C,Mens Upper,2724,5,8,History,1,2
11346,11/10/2013,C,Mens Upper,2724,2,8,History,1,2
11347,11/17/2013,C,Mens Upper,2724,1,3,History,1,2
11348,11/24/2013,C,Mens Upper,2724,4,2,History,0,2
11349,12/1/2013,C,Mens Upper,2724,5,4,History,0,2
11350,12/8/2013,C,Mens Upper,2724,3,4,History,0,2
11351,12/15/2013,C,Mens Upper,2724,2,4,History,0,2
11352,12/22/2013,C,Mens Upper,2724,3,4,History,0,2
11353,12/29/2013,C,Mens Upper,2724,4,3,History,0,2
11354,1/5/2014,C,Mens Upper,2724,1,4,History,0,2
11355,1/12/2014,C,Mens Upper,2724,6,4,History,0,2
11356,1/19/2014,C,Mens Upper,2724,6,10,History,0,3
11357,1/26/2014,C,Mens Upper,2724,26,14,History,0,4
11358,2/2/2014,C,Mens Upper,2724,17,23,History,0,4
11359,2/9/2014,C,Mens Upper,2724,13,20,History,1,4
11360,2/16/2014,C,Mens Upper,2724,8,20,History,1,3
11361,2/23/2014,C,Mens Upper,2724,13,13,History,0,4
11362,3/2/2014,C,Mens Upper,2724,9,24,History,1,4
11363,3/9/2014,C,Mens Upper,2724,17,29,History,0,4
11364,3/16/2014,C,Mens Upper,2724,11,24,History,1,3
11365,3/23/2014,C,Mens Upper,2724,10,19,History,1,2
11366,3/30/2014,C,Mens Upper,2724,17,9,History,0,3
11367,4/6/2014,C,Mens Upper,2724,7,11,History,1,5
11368,4/13/2014,C,Mens Upper,2724,32,30,History,0,5
11369,4/20/2014,C,Mens Upper,2724,31,30,History,0,5
11370,4/27/2014,C,Mens Upper,2724,40,35,History,0,6
11371,5/4/2014,C,Mens Upper,2724,55,42,History,0,5
11372,5/11/2014,C,Mens Upper,2724,24,32,History,1,5
11373,5/18/2014,C,Mens Upper,2724,27,30,History,1,6
11374,5/25/2014,C,Mens Upper,2724,26,40,History,1,3
11375,6/1/2014,C,Mens Upper,2724,30,16,History,0,3
11376,6/8/2014,C,Mens Upper,2724,25,15,History,1,4
11377,6/15/2014,C,Mens Upper,2724,36,23,History,0,5
11378,6/22/2014,C,Mens Upper,2724,32,30,History,0,6
11379,6/29/2014,C,Mens Upper,2724,35,40,History,0,5
11380,7/6/2014,C,Mens Upper,2724,32,34,History,1,4
11381,7/13/2014,C,Mens Upper,2724,34,20,History,0,5
11382,7/20/2014,C,Mens Upper,2724,35,35,History,0,4
11383,7/27/2014,C,Mens Upper,2724,30,25,History,1,6
11384,8/3/2014,C,Mens Upper,2724,25,39,History,1,4
11385,8/10/2014,C,Mens Upper,2724,24,24,History,1,4
11386,8/17/2014,C,Mens Upper,2724,25,22,History,1,6
11387,8/24/2014,C,Mens Upper,2724,20,39,History,1,3
11388,8/31/2014,C,Mens Upper,2724,8,17,History,1,2
11389,9/7/2014,C,Mens Upper,2724,7,4,History,1,2
11390,9/14/2014,C,Mens Upper,2724,6,7,History,1,2
11391,9/21/2014,C,Mens Upper,2724,9,3,History,0,3
11392,9/28/2014,C,Mens Upper,2724,16,15,History,0,2
11393,10/5/2014,C,Mens Upper,2724,6,6,History,1,2
11394,10/12/2014,C,Mens Upper,2724,3,5,History,1,2
11395,10/19/2014,C,Mens Upper,2724,10,10,History,0,2
11396,10/26/2014,C,Mens Upper,2724,1,8,History,1,1
11397,11/2/2014,C,Mens Upper,2724,0,0,History,1,1
11398,11/9/2014,C,Mens Upper,2724,0,1,History,1,1
11399,11/16/2014,C,Mens Upper,2724,0,0,History,1,1
11400,11/23/2014,C,Mens Upper,2724,0,0,History,1,1
11401,11/30/2014,C,Mens Upper,2724,0,1,History,1,1
11402,12/7/2014,C,Mens Upper,2724,0,0,History,1,2
11403,12/14/2014,C,Mens Upper,2724,0,3,History,1,1
11404,12/21/2014,C,Mens Upper,2724,0,1,History,1,2
11405,12/28/2014,C,Mens Upper,2724,0,2,History,1,1
11406,1/4/2015,C,Mens Upper,2724,0,0,History,1,1
11407,1/11/2015,C,Mens Upper,2724,0,1,History,1,2
11408,1/18/2015,C,Mens Upper,2724,2,5,History,0,2
11409,1/25/2015,C,Mens Upper,2724,1,9,History,1,2
11410,2/1/2015,C,Mens Upper,2724,19,10,History,0,3
11411,2/8/2015,C,Mens Upper,2724,18,13,History,0,4
11412,2/15/2015,C,Mens Upper,2724,26,24,History,0,4
11413,2/22/2015,C,Mens Upper,2724,20,20,History,1,5
11414,3/1/2015,C,Mens Upper,2724,31,33,History,0,6
11415,3/8/2015,C,Mens Upper,2724,55,41,History,0,7
11416,3/15/2015,C,Mens Upper,2724,56,50,History,0,7
11417,3/22/2015,C,Mens Upper,2724,54,56,History,0,7
11418,3/29/2015,C,Mens Upper,2724,44,48,History,1,6
11419,4/5/2015,C,Mens Upper,2724,64,42,History,0,9
11420,4/12/2015,C,Mens Upper,2724,80,71,History,0,9
11421,4/19/2015,C,Mens Upper,2724,66,75,History,0,9
11422,4/26/2015,C,Mens Upper,2724,80,71,History,0,10
11423,5/3/2015,C,Mens Upper,2724,65,77,History,1,7
11424,5/10/2015,C,Mens Upper,2724,58,56,History,1,7
11425,5/17/2015,C,Mens Upper,2724,67,55,History,1,10
11426,5/24/2015,C,Mens Upper,2724,101,79,History,0,1
11427,5/31/2015,C,Mens Upper,2724,Not Available,68,Forecast,no answer,0
11428,6/7/2015,C,Mens Upper,2724,Not Available,10,Forecast,no answer,0
11429,6/14/2015,C,Mens Upper,2724,Not Available,10,Forecast,no answer,0
11430,6/21/2015,C,Mens Upper,2724,Not Available,9,Forecast,no answer,0
11431,6/28/2015,C,Mens Upper,2724,Not Available,10,Forecast,no answer,0
11432,7/5/2015,C,Mens Upper,2724,Not Available,9,Forecast,no answer,0
11433,7/12/2015,C,Mens Upper,2724,Not Available,9,Forecast,no answer,0
11434,7/19/2015,C,Mens Upper,2724,Not Available,9,Forecast,no answer,0
11435,7/26/2015,C,Mens Upper,2724,Not Available,7,Forecast,no answer,0
11436,7/28/2013,A,Mens Upper,2725,51,61,History,0,3
11437,8/4/2013,A,Mens Upper,2725,43,63,History,0,3
11438,8/11/2013,A,Mens Upper,2725,69,40,History,0,3
11439,8/18/2013,A,Mens Upper,2725,45,43,History,0,2
11440,8/25/2013,A,Mens Upper,2725,19,8,History,1,2
11441,9/1/2013,A,Mens Upper,2725,15,12,History,1,2
11442,9/8/2013,A,Mens Upper,2725,20,29,History,1,2
11443,9/15/2013,A,Mens Upper,2725,12,20,History,1,3
11444,9/22/2013,A,Mens Upper,2725,18,52,History,0,2
11445,9/29/2013,A,Mens Upper,2725,9,33,History,1,2
11446,10/6/2013,A,Mens Upper,2725,15,8,History,0,1
11447,10/13/2013,A,Mens Upper,2725,10,0,History,1,2
11448,10/20/2013,A,Mens Upper,2725,3,7,History,1,2
11449,10/27/2013,A,Mens Upper,2725,0,13,History,1,1
11450,11/3/2013,A,Mens Upper,2725,0,5,History,1,1
11451,11/10/2013,A,Mens Upper,2725,0,0,History,1,2
11452,11/17/2013,A,Mens Upper,2725,0,9,History,1,1
11453,11/24/2013,A,Mens Upper,2725,0,4,History,1,1
11454,12/1/2013,A,Mens Upper,2725,0,0,History,1,1
11455,12/8/2013,A,Mens Upper,2725,0,0,History,1,2
11456,12/15/2013,A,Mens Upper,2725,0,6,History,1,1
11457,12/22/2013,A,Mens Upper,2725,0,0,History,1,1
11458,12/29/2013,A,Mens Upper,2725,0,0,History,1,2
11459,1/5/2014,A,Mens Upper,2725,0,8,History,1,1
11460,1/12/2014,A,Mens Upper,2725,0,2,History,1,1
11461,1/19/2014,A,Mens Upper,2725,0,0,History,1,1
11462,1/26/2014,A,Mens Upper,2725,0,0,History,1,2
11463,2/2/2014,A,Mens Upper,2725,4,23,History,0,2
11464,2/9/2014,A,Mens Upper,2725,5,21,History,1,2
11465,2/16/2014,A,Mens Upper,2725,10,6,History,0,3
11466,2/23/2014,A,Mens Upper,2725,15,54,History,0,3
11467,3/2/2014,A,Mens Upper,2725,26,38,History,0,3
11468,3/9/2014,A,Mens Upper,2725,49,53,History,0,4
11469,3/16/2014,A,Mens Upper,2725,51,70,History,0,3
11470,3/23/2014,A,Mens Upper,2725,49,37,History,0,3
11471,3/30/2014,A,Mens Upper,2725,68,53,History,0,3
11472,4/6/2014,A,Mens Upper,2725,85,54,History,0,4
11473,4/13/2014,A,Mens Upper,2725,74,72,History,0,3
11474,4/20/2014,A,Mens Upper,2725,47,56,History,1,2
11475,4/27/2014,A,Mens Upper,2725,55,35,History,1,3
11476,5/4/2014,A,Mens Upper,2725,61,51,History,0,3
11477,5/11/2014,A,Mens Upper,2725,47,44,History,1,3
11478,5/18/2014,A,Mens Upper,2725,99,60,History,0,4
11479,5/25/2014,A,Mens Upper,2725,64,76,History,1,3
11480,6/1/2014,A,Mens Upper,2725,92,61,History,0,4
11481,6/8/2014,A,Mens Upper,2725,126,93,History,0,3
11482,6/15/2014,A,Mens Upper,2725,87,65,History,1,4
11483,6/22/2014,A,Mens Upper,2725,75,66,History,1,4
11484,6/29/2014,A,Mens Upper,2725,61,75,History,1,3
11485,7/6/2014,A,Mens Upper,2725,54,56,History,1,3
11486,7/13/2014,A,Mens Upper,2725,73,57,History,0,4
11487,7/20/2014,A,Mens Upper,2725,46,67,History,1,3
11488,7/27/2014,A,Mens Upper,2725,65,50,History,0,3
11489,8/3/2014,A,Mens Upper,2725,102,60,History,0,3
11490,8/10/2014,A,Mens Upper,2725,28,60,History,1,2
11491,8/17/2014,A,Mens Upper,2725,10,23,History,1,2
11492,8/24/2014,A,Mens Upper,2725,2,13,History,1,2
11493,8/31/2014,A,Mens Upper,2725,0,10,History,1,2
11494,9/7/2014,A,Mens Upper,2725,0,11,History,1,2
11495,9/14/2014,A,Mens Upper,2725,0,11,History,1,3
11496,9/21/2014,A,Mens Upper,2725,112,43,History,0,3
11497,9/28/2014,A,Mens Upper,2725,83,60,History,0,3
11498,10/5/2014,A,Mens Upper,2725,25,46,History,1,2
11499,10/12/2014,A,Mens Upper,2725,8,20,History,1,2
11500,10/19/2014,A,Mens Upper,2725,17,15,History,1,2
11501,10/26/2014,A,Mens Upper,2725,11,14,History,1,2
11502,11/2/2014,A,Mens Upper,2725,16,17,History,0,2
11503,11/9/2014,A,Mens Upper,2725,2,22,History,1,1
11504,11/16/2014,A,Mens Upper,2725,1,0,History,1,1
11505,11/23/2014,A,Mens Upper,2725,1,0,History,1,1
11506,11/30/2014,A,Mens Upper,2725,0,4,History,1,2
11507,12/7/2014,A,Mens Upper,2725,0,6,History,1,1
11508,12/14/2014,A,Mens Upper,2725,0,1,History,1,2
11509,12/21/2014,A,Mens Upper,2725,0,6,History,1,2
11510,12/28/2014,A,Mens Upper,2725,0,12,History,1,1
11511,1/4/2015,A,Mens Upper,2725,1,0,History,0,1
11512,1/11/2015,A,Mens Upper,2725,0,0,History,1,2
11513,1/18/2015,A,Mens Upper,2725,3,8,History,0,2
11514,1/25/2015,A,Mens Upper,2725,11,9,History,0,2
11515,2/1/2015,A,Mens Upper,2725,52,24,History,0,3
11516,2/8/2015,A,Mens Upper,2725,86,52,History,0,3
11517,2/15/2015,A,Mens Upper,2725,59,62,History,0,4
11518,2/22/2015,A,Mens Upper,2725,133,75,History,0,5
11519,3/1/2015,A,Mens Upper,2725,51,103,History,1,4
11520,3/8/2015,A,Mens Upper,2725,98,86,History,0,5
11521,3/15/2015,A,Mens Upper,2725,89,112,History,1,4
11522,3/22/2015,A,Mens Upper,2725,70,70,History,1,4
11523,3/29/2015,A,Mens Upper,2725,148,87,History,0,5
11524,4/5/2015,A,Mens Upper,2725,100,117,History,1,5
11525,4/12/2015,A,Mens Upper,2725,65,98,History,1,3
11526,4/19/2015,A,Mens Upper,2725,97,51,History,1,4
11527,4/26/2015,A,Mens Upper,2725,90,87,History,0,4
11528,5/3/2015,A,Mens Upper,2725,84,88,History,0,4
11529,5/10/2015,A,Mens Upper,2725,78,69,History,1,5
11530,5/17/2015,A,Mens Upper,2725,94,108,History,0,4
11531,5/24/2015,A,Mens Upper,2725,75,87,History,1,1
11532,5/31/2015,A,Mens Upper,2725,Not Available,78,Forecast,no answer,0
11533,6/7/2015,A,Mens Upper,2725,Not Available,96,Forecast,no answer,0
11534,6/14/2015,A,Mens Upper,2725,Not Available,73,Forecast,no answer,0
11535,6/21/2015,A,Mens Upper,2725,Not Available,71,Forecast,no answer,0
11536,6/28/2015,A,Mens Upper,2725,Not Available,84,Forecast,no answer,0
11537,7/5/2015,A,Mens Upper,2725,Not Available,85,Forecast,no answer,0
11538,7/12/2015,A,Mens Upper,2725,Not Available,76,Forecast,no answer,0
11539,7/19/2015,A,Mens Upper,2725,Not Available,70,Forecast,no answer,0
11540,7/26/2015,A,Mens Upper,2725,Not Available,65,Forecast,no answer,0
11541,9/21/2014,B,Mens Upper,2725,76,76,History,0,2
11542,9/28/2014,B,Mens Upper,2725,229,229,History,0,1
11543,10/5/2014,B,Mens Upper,2725,29,29,History,0,1
11544,10/12/2014,B,Mens Upper,2725,16,16,History,1,1
11545,10/19/2014,B,Mens Upper,2725,19,19,History,1,1
11546,10/26/2014,B,Mens Upper,2725,10,10,History,1,1
11547,11/2/2014,B,Mens Upper,2725,11,11,History,1,1
11548,11/9/2014,B,Mens Upper,2725,6,50,History,1,1
11549,11/16/2014,B,Mens Upper,2725,1,5,History,1,1
11550,11/23/2014,B,Mens Upper,2725,3,0,History,1,1
11551,11/30/2014,B,Mens Upper,2725,1,0,History,1,1
11552,12/7/2014,B,Mens Upper,2725,2,0,History,0,1
11553,12/14/2014,B,Mens Upper,2725,3,13,History,0,1
11554,12/21/2014,B,Mens Upper,2725,3,3,History,0,1
11555,12/28/2014,B,Mens Upper,2725,1,0,History,0,1
11556,1/4/2015,B,Mens Upper,2725,0,0,History,1,1
11557,1/11/2015,B,Mens Upper,2725,2,0,History,0,1
11558,1/18/2015,B,Mens Upper,2725,21,0,History,0,1
11559,1/25/2015,B,Mens Upper,2725,65,0,History,0,1
11560,2/1/2015,B,Mens Upper,2725,35,68,History,0,1
11561,2/8/2015,B,Mens Upper,2725,57,47,History,0,1
11562,2/15/2015,B,Mens Upper,2725,80,46,History,0,1
11563,2/22/2015,B,Mens Upper,2725,104,73,History,0,1
11564,3/1/2015,B,Mens Upper,2725,179,102,History,0,2
11565,3/8/2015,B,Mens Upper,2725,77,153,History,1,1
11566,3/15/2015,B,Mens Upper,2725,91,93,History,1,1
11567,3/22/2015,B,Mens Upper,2725,87,100,History,1,1
11568,3/29/2015,B,Mens Upper,2725,109,102,History,0,1
11569,4/5/2015,B,Mens Upper,2725,90,105,History,1,1
11570,4/12/2015,B,Mens Upper,2725,73,95,History,1,1
11571,4/19/2015,B,Mens Upper,2725,81,88,History,1,1
11572,4/26/2015,B,Mens Upper,2725,50,50,History,1,1
11573,5/3/2015,B,Mens Upper,2725,59,54,History,1,1
11574,5/10/2015,B,Mens Upper,2725,56,63,History,1,1
11575,5/17/2015,B,Mens Upper,2725,74,70,History,0,1
11576,5/24/2015,B,Mens Upper,2725,78,66,History,0,1
11577,5/31/2015,B,Mens Upper,2725,Not Available,75,Forecast,no answer,0
11578,6/7/2015,B,Mens Upper,2725,Not Available,86,Forecast,no answer,0
11579,6/14/2015,B,Mens Upper,2725,Not Available,55,Forecast,no answer,0
11580,6/21/2015,B,Mens Upper,2725,Not Available,61,Forecast,no answer,0
11581,6/28/2015,B,Mens Upper,2725,Not Available,64,Forecast,no answer,0
11582,7/5/2015,B,Mens Upper,2725,Not Available,79,Forecast,no answer,0
11583,7/12/2015,B,Mens Upper,2725,Not Available,74,Forecast,no answer,0
11584,7/19/2015,B,Mens Upper,2725,Not Available,72,Forecast,no answer,0
11585,7/26/2015,B,Mens Upper,2725,Not Available,83,Forecast,no answer,0
11586,7/28/2013,C,Mens Upper,2725,27,18,History,0,4
11587,8/4/2013,C,Mens Upper,2725,28,24,History,0,4
11588,8/11/2013,C,Mens Upper,2725,37,24,History,0,5
11589,8/18/2013,C,Mens Upper,2725,18,29,History,0,3
11590,8/25/2013,C,Mens Upper,2725,11,12,History,1,2
11591,9/1/2013,C,Mens Upper,2725,20,8,History,0,3
11592,9/8/2013,C,Mens Upper,2725,18,16,History,0,3
11593,9/15/2013,C,Mens Upper,2725,9,13,History,1,3
11594,9/22/2013,C,Mens Upper,2725,9,10,History,1,3
11595,9/29/2013,C,Mens Upper,2725,17,16,History,0,3
11596,10/6/2013,C,Mens Upper,2725,8,10,History,1,2
11597,10/13/2013,C,Mens Upper,2725,7,6,History,1,3
11598,10/20/2013,C,Mens Upper,2725,8,13,History,1,2
11599,10/27/2013,C,Mens Upper,2725,13,3,History,0,2
11600,11/3/2013,C,Mens Upper,2725,1,3,History,1,4
11601,11/10/2013,C,Mens Upper,2725,2,26,History,1,1
11602,11/17/2013,C,Mens Upper,2725,1,0,History,1,1
11603,11/24/2013,C,Mens Upper,2725,2,0,History,0,1
11604,12/1/2013,C,Mens Upper,2725,0,0,History,0,1
11605,12/8/2013,C,Mens Upper,2725,1,0,History,0,1
11606,12/15/2013,C,Mens Upper,2725,0,0,History,0,1
11607,12/22/2013,C,Mens Upper,2725,1,0,History,0,1
11608,12/29/2013,C,Mens Upper,2725,1,1,History,0,1
11609,1/5/2014,C,Mens Upper,2725,0,1,History,0,1
11610,1/12/2014,C,Mens Upper,2725,0,0,History,0,1
11611,1/19/2014,C,Mens Upper,2725,0,1,History,0,1
11612,1/26/2014,C,Mens Upper,2725,4,0,History,0,3
11613,2/2/2014,C,Mens Upper,2725,8,15,History,0,2
11614,2/9/2014,C,Mens Upper,2725,6,7,History,0,3
11615,2/16/2014,C,Mens Upper,2725,10,11,History,0,3
11616,2/23/2014,C,Mens Upper,2725,6,18,History,1,4
11617,3/2/2014,C,Mens Upper,2725,14,23,History,0,4
11618,3/9/2014,C,Mens Upper,2725,30,24,History,0,5
11619,3/16/2014,C,Mens Upper,2725,19,33,History,0,5
11620,3/23/2014,C,Mens Upper,2725,27,27,History,0,4
11621,3/30/2014,C,Mens Upper,2725,35,20,History,0,6
11622,4/6/2014,C,Mens Upper,2725,37,39,History,0,6
11623,4/13/2014,C,Mens Upper,2725,37,36,History,0,5
11624,4/20/2014,C,Mens Upper,2725,32,34,History,1,5
11625,4/27/2014,C,Mens Upper,2725,47,28,History,0,5
11626,5/4/2014,C,Mens Upper,2725,32,32,History,1,5
11627,5/11/2014,C,Mens Upper,2725,31,31,History,1,5
11628,5/18/2014,C,Mens Upper,2725,21,27,History,1,4
11629,5/25/2014,C,Mens Upper,2725,22,26,History,1,4
11630,6/1/2014,C,Mens Upper,2725,39,22,History,0,6
11631,6/8/2014,C,Mens Upper,2725,34,37,History,0,7
11632,6/15/2014,C,Mens Upper,2725,58,44,History,0,6
11633,6/22/2014,C,Mens Upper,2725,43,40,History,1,5
11634,6/29/2014,C,Mens Upper,2725,20,31,History,1,5
11635,7/6/2014,C,Mens Upper,2725,39,29,History,1,5
11636,7/13/2014,C,Mens Upper,2725,33,30,History,1,5
11637,7/20/2014,C,Mens Upper,2725,34,28,History,0,6
11638,7/27/2014,C,Mens Upper,2725,35,35,History,1,5
11639,8/3/2014,C,Mens Upper,2725,32,33,History,1,5
11640,8/10/2014,C,Mens Upper,2725,16,27,History,1,3
11641,8/17/2014,C,Mens Upper,2725,30,18,History,0,4
11642,8/24/2014,C,Mens Upper,2725,21,22,History,1,4
11643,8/31/2014,C,Mens Upper,2725,14,23,History,1,3
11644,9/7/2014,C,Mens Upper,2725,13,16,History,1,3
11645,9/14/2014,C,Mens Upper,2725,13,10,History,1,3
11646,9/21/2014,C,Mens Upper,2725,12,15,History,1,3
11647,9/28/2014,C,Mens Upper,2725,22,18,History,0,3
11648,10/5/2014,C,Mens Upper,2725,19,18,History,0,3
11649,10/12/2014,C,Mens Upper,2725,14,17,History,1,4
11650,10/19/2014,C,Mens Upper,2725,31,21,History,0,4
11651,10/26/2014,C,Mens Upper,2725,5,22,History,1,1
11652,11/2/2014,C,Mens Upper,2725,0,1,History,1,4
11653,11/9/2014,C,Mens Upper,2725,0,25,History,1,1
11654,11/16/2014,C,Mens Upper,2725,0,0,History,1,1
11655,11/23/2014,C,Mens Upper,2725,0,1,History,1,2
11656,11/30/2014,C,Mens Upper,2725,0,2,History,1,1
11657,12/7/2014,C,Mens Upper,2725,0,1,History,1,1
11658,12/14/2014,C,Mens Upper,2725,0,1,History,1,1
11659,12/21/2014,C,Mens Upper,2725,0,0,History,1,1
11660,12/28/2014,C,Mens Upper,2725,0,1,History,1,1
11661,1/4/2015,C,Mens Upper,2725,0,0,History,1,2
11662,1/11/2015,C,Mens Upper,2725,0,2,History,1,2
11663,1/18/2015,C,Mens Upper,2725,1,2,History,0,1
11664,1/25/2015,C,Mens Upper,2725,1,1,History,1,3
11665,2/1/2015,C,Mens Upper,2725,31,13,History,0,4
11666,2/8/2015,C,Mens Upper,2725,28,21,History,0,5
11667,2/15/2015,C,Mens Upper,2725,36,27,History,0,6
11668,2/22/2015,C,Mens Upper,2725,26,35,History,1,6
11669,3/1/2015,C,Mens Upper,2725,44,41,History,0,7
11670,3/8/2015,C,Mens Upper,2725,37,47,History,0,6
11671,3/15/2015,C,Mens Upper,2725,28,43,History,1,6
11672,3/22/2015,C,Mens Upper,2725,44,36,History,0,6
11673,3/29/2015,C,Mens Upper,2725,36,35,History,1,7
11674,4/5/2015,C,Mens Upper,2725,65,44,History,0,8
11675,4/12/2015,C,Mens Upper,2725,54,57,History,0,8
11676,4/19/2015,C,Mens Upper,2725,49,54,History,1,7
11677,4/26/2015,C,Mens Upper,2725,41,44,History,1,5
11678,5/3/2015,C,Mens Upper,2725,38,34,History,1,6
11679,5/10/2015,C,Mens Upper,2725,43,40,History,0,6
11680,5/17/2015,C,Mens Upper,2725,57,39,History,0,8
11681,5/24/2015,C,Mens Upper,2725,61,57,History,0,1
11682,5/31/2015,C,Mens Upper,2725,Not Available,52,Forecast,no answer,0
11683,6/7/2015,C,Mens Upper,2725,Not Available,34,Forecast,no answer,0
11684,6/14/2015,C,Mens Upper,2725,Not Available,12,Forecast,no answer,0
11685,6/21/2015,C,Mens Upper,2725,Not Available,9,Forecast,no answer,0
11686,6/28/2015,C,Mens Upper,2725,Not Available,11,Forecast,no answer,0
11687,7/5/2015,C,Mens Upper,2725,Not Available,8,Forecast,no answer,0
11688,7/12/2015,C,Mens Upper,2725,Not Available,11,Forecast,no answer,0
11689,7/19/2015,C,Mens Upper,2725,Not Available,8,Forecast,no answer,0
11690,7/26/2015,C,Mens Upper,2725,Not Available,10,Forecast,no answer,0
11691,7/28/2013,A,Mens Upper,2726,9,6,History,0,4
11692,8/4/2013,A,Mens Upper,2726,11,16,History,0,3
11693,8/11/2013,A,Mens Upper,2726,10,13,History,0,3
11694,8/18/2013,A,Mens Upper,2726,15,13,History,0,4
11695,8/25/2013,A,Mens Upper,2726,48,16,History,0,5
11696,9/1/2013,A,Mens Upper,2726,27,25,History,0,3
11697,9/8/2013,A,Mens Upper,2726,11,10,History,1,2
11698,9/15/2013,A,Mens Upper,2726,1,6,History,1,2
11699,9/22/2013,A,Mens Upper,2726,4,7,History,1,2
11700,9/29/2013,A,Mens Upper,2726,3,7,History,1,3
11701,10/6/2013,A,Mens Upper,2726,3,8,History,0,2
11702,10/13/2013,A,Mens Upper,2726,2,5,History,0,2
11703,10/20/2013,A,Mens Upper,2726,1,4,History,0,1
11704,10/27/2013,A,Mens Upper,2726,0,1,History,0,1
11705,11/3/2013,A,Mens Upper,2726,0,1,History,1,2
11706,11/10/2013,A,Mens Upper,2726,0,2,History,1,1
11707,11/17/2013,A,Mens Upper,2726,0,1,History,1,2
11708,11/24/2013,A,Mens Upper,2726,0,3,History,1,1
11709,12/1/2013,A,Mens Upper,2726,0,1,History,1,1
11710,12/8/2013,A,Mens Upper,2726,0,0,History,1,1
11711,12/15/2013,A,Mens Upper,2726,0,1,History,1,1
11712,12/22/2013,A,Mens Upper,2726,0,0,History,1,1
11713,12/29/2013,A,Mens Upper,2726,0,1,History,1,1
11714,1/5/2014,A,Mens Upper,2726,0,0,History,1,2
11715,1/12/2014,A,Mens Upper,2726,0,3,History,1,2
11716,1/19/2014,A,Mens Upper,2726,0,2,History,1,1
11717,1/26/2014,A,Mens Upper,2726,0,0,History,1,2
11718,2/2/2014,A,Mens Upper,2726,3,3,History,0,2
11719,2/9/2014,A,Mens Upper,2726,2,3,History,0,2
11720,2/16/2014,A,Mens Upper,2726,2,5,History,0,2
11721,2/23/2014,A,Mens Upper,2726,6,4,History,0,3
11722,3/2/2014,A,Mens Upper,2726,20,10,History,0,4
11723,3/9/2014,A,Mens Upper,2726,9,15,History,1,2
11724,3/16/2014,A,Mens Upper,2726,3,7,History,1,3
11725,3/23/2014,A,Mens Upper,2726,3,8,History,1,2
11726,3/30/2014,A,Mens Upper,2726,5,5,History,0,3
11727,4/6/2014,A,Mens Upper,2726,17,10,History,0,4
11728,4/13/2014,A,Mens Upper,2726,17,16,History,0,5
11729,4/20/2014,A,Mens Upper,2726,23,21,History,0,5
11730,4/27/2014,A,Mens Upper,2726,8,21,History,1,3
11731,5/4/2014,A,Mens Upper,2726,20,12,History,0,6
11732,5/11/2014,A,Mens Upper,2726,30,30,History,0,3
11733,5/18/2014,A,Mens Upper,2726,10,9,History,1,5
11734,5/25/2014,A,Mens Upper,2726,21,21,History,0,3
11735,6/1/2014,A,Mens Upper,2726,19,12,History,1,5
11736,6/8/2014,A,Mens Upper,2726,13,23,History,1,3
11737,6/15/2014,A,Mens Upper,2726,20,9,History,0,3
11738,6/22/2014,A,Mens Upper,2726,15,13,History,1,3
11739,6/29/2014,A,Mens Upper,2726,1,8,History,1,2
11740,7/6/2014,A,Mens Upper,2726,4,2,History,1,3
11741,7/13/2014,A,Mens Upper,2726,10,8,History,0,3
11742,7/20/2014,A,Mens Upper,2726,9,10,History,0,3
11743,7/27/2014,A,Mens Upper,2726,10,10,History,0,4
11744,8/3/2014,A,Mens Upper,2726,21,15,History,0,4
11745,8/10/2014,A,Mens Upper,2726,19,18,History,0,4
11746,8/17/2014,A,Mens Upper,2726,4,16,History,1,3
11747,8/24/2014,A,Mens Upper,2726,0,12,History,1,2
11748,8/31/2014,A,Mens Upper,2726,0,4,History,1,1
11749,9/7/2014,A,Mens Upper,2726,0,0,History,1,1
